what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331890877438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331890882749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331890897549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331890913217
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.open.quick.type.hierarchy",1331890913682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331890914156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331890936995
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1331890939268
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1331890943462
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1331890945502
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1331890948630
